"member_id";"longitude";"latitude";"elevation";"time"
15;-3,786221;37,763935;554,494;2023-03-01 20:29:25
15;-3,786485;37,763843;555,287;2023-03-01 20:29:35
15;-3,786721;37,763746;555,687;2023-03-01 20:29:45
15;-3,786955;37,763696;556,042;2023-03-01 20:29:53
15;-3,787449;37,763656;557,062;2023-03-01 20:30:12
15;-3,78776;37,763668;557,013;2023-03-01 20:30:25
15;-3,787941;37,763718;557,411;2023-03-01 20:30:32
15;-3,788081;37,763747;557,658;2023-03-01 20:30:38
15;-3,78836;37,763695;558,605;2023-03-01 20:30:49
15;-3,788582;37,763578;558,808;2023-03-01 20:30:59
15;-3,788699;37,763432;559,08;2023-03-01 20:31:08
15;-3,788774;37,763232;558,849;2023-03-01 20:31:16
15;-3,78885;37,763073;558,427;2023-03-01 20:31:24
15;-3,78897;37,762888;558,43;2023-03-01 20:31:34
15;-3,788973;37,762773;558,457;2023-03-01 20:31:41
15;-3,788948;37,762532;558,227;2023-03-01 20:31:54
15;-3,789484;37,762237;558,636;2023-03-01 20:32:15
15;-3,789724;37,762212;559,497;2023-03-01 20:32:24
15;-3,78994;37,762185;560,478;2023-03-01 20:32:32
15;-3,790458;37,762116;563,058;2023-03-01 20:32:52
15;-3,790563;37,762101;563,417;2023-03-01 20:32:57
15;-3,79139;37,762124;569,66;2023-03-01 20:33:30
15;-3,79158;37,762124;570,243;2023-03-01 20:33:37
15;-3,791822;37,76213;571,854;2023-03-01 20:33:47
15;-3,792035;37,762139;573,261;2023-03-01 20:33:57
15;-3,792436;37,762138;575,475;2023-03-01 20:34:14
15;-3,792734;37,762132;577,483;2023-03-01 20:34:27
15;-3,792902;37,762134;578,648;2023-03-01 20:34:34
15;-3,793266;37,762132;581,069;2023-03-01 20:34:50
15;-3,793476;37,76211;582,207;2023-03-01 20:34:58
15;-3,793766;37,762128;584,097;2023-03-01 20:35:11
15;-3,793944;37,762135;585,855;2023-03-01 20:35:20
15;-3,794149;37,762145;587,098;2023-03-01 20:35:30
15;-3,794299;37,76213;588,045;2023-03-01 20:35:37
15;-3,79455;37,762123;589,855;2023-03-01 20:35:49
15;-3,794799;37,762125;591,408;2023-03-01 20:36:00
15;-3,794948;37,762143;592,655;2023-03-01 20:36:07
15;-3,795044;37,762154;593,247;2023-03-01 20:36:12
15;-3,795177;37,762225;594,268;2023-03-01 20:36:19
15;-3,795247;37,762333;594,886;2023-03-01 20:36:24
15;-3,795225;37,762407;596,023;2023-03-01 20:36:30
15;-3,795129;37,762556;596,066;2023-03-01 20:36:40
15;-3,795082;37,762742;596,229;2023-03-01 20:36:49
15;-3,794936;37,76296;595,608;2023-03-01 20:36:59
15;-3,794673;37,76302;595,288;2023-03-01 20:37:07
15;-3,794446;37,76304;595,43;2023-03-01 20:37:15
15;-3,794125;37,763012;595,241;2023-03-01 20:37:25
15;-3,793739;37,762971;594,452;2023-03-01 20:37:38
15;-3,793479;37,762959;593,891;2023-03-01 20:37:46
15;-3,79316;37,763;592,819;2023-03-01 20:37:58
15;-3,792962;37,763017;592,052;2023-03-01 20:38:05
15;-3,792678;37,763039;590,839;2023-03-01 20:38:15
15;-3,792384;37,763076;589,022;2023-03-01 20:38:25
15;-3,792208;37,763191;588,069;2023-03-01 20:38:32
15;-3,792016;37,763332;586,818;2023-03-01 20:38:41
15;-3,791859;37,763528;585,817;2023-03-01 20:38:51
15;-3,791753;37,763727;585,424;2023-03-01 20:38:59
15;-3,791625;37,763904;584,853;2023-03-01 20:39:08
15;-3,791477;37,76409;584,441;2023-03-01 20:39:18
15;-3,791337;37,764175;583,686;2023-03-01 20:39:24
15;-3,790726;37,764492;581,687;2023-03-01 20:39:44
15;-3,790625;37,764578;581,008;2023-03-01 20:39:52
15;-3,790668;37,764738;582,014;2023-03-01 20:40:02
15;-3,790745;37,764921;582,243;2023-03-01 20:40:12
15;-3,7908;37,765116;582,451;2023-03-01 20:40:19
15;-3,790582;37,765226;581,846;2023-03-01 20:40:27
15;-3,790361;37,765268;581,664;2023-03-01 20:40:34
15;-3,790114;37,765327;580,831;2023-03-01 20:40:42
15;-3,789817;37,765405;579,201;2023-03-01 20:40:52
15;-3,789681;37,765432;578,611;2023-03-01 20:40:57
15;-3,78944;37,765691;576,047;2023-03-01 20:41:10
15;-3,789224;37,76588;573,69;2023-03-01 20:41:20
15;-3,789044;37,766031;572,425;2023-03-01 20:41:28
15;-3,78883;37,766192;570,855;2023-03-01 20:41:38
15;-3,788756;37,766287;570,21;2023-03-01 20:41:43
15;-3,788408;37,766563;568,443;2023-03-01 20:41:58
15;-3,788309;37,766633;568,098;2023-03-01 20:42:03
15;-3,788149;37,766747;567,496;2023-03-01 20:42:10
15;-3,788009;37,766806;566,833;2023-03-01 20:42:16
15;-3,787786;37,766957;566,095;2023-03-01 20:42:26
15;-3,787496;37,767189;563,432;2023-03-01 20:42:40
15;-3,787565;37,767303;563,043;2023-03-01 20:42:48
15;-3,787483;37,768324;557,854;2023-03-01 20:43:29
15;-3,78758;37,768622;557,627;2023-03-01 20:43:36
15;-3,787349;37,768671;557,05;2023-03-01 20:43:46
15;-3,787203;37,768674;556,847;2023-03-01 20:43:52
15;-3,787069;37,768608;556,421;2023-03-01 20:44:03
15;-3,787561;37,768732;552,819;2023-03-01 20:44:23
15;-3,787741;37,76885;552,084;2023-03-01 20:44:30
15;-3,788096;37,768915;551,008;2023-03-01 20:44:45
15;-3,788296;37,768842;551,699;2023-03-01 20:44:57
15;-3,788484;37,768915;552,437;2023-03-01 20:45:05
15;-3,788978;37,768949;553,083;2023-03-01 20:45:19
15;-3,789278;37,769101;553,242;2023-03-01 20:45:25
15;-3,789602;37,769216;553,421;2023-03-01 20:45:35
15;-3,789818;37,769295;553,86;2023-03-01 20:45:43
15;-3,789923;37,769339;554,632;2023-03-01 20:45:49
15;-3,79013;37,769439;555,823;2023-03-01 20:46:01
15;-3,790334;37,769531;556,211;2023-03-01 20:46:09
15;-3,790507;37,769682;556,258;2023-03-01 20:46:16
15;-3,790641;37,769848;555,869;2023-03-01 20:46:28
15;-3,790593;37,769944;555,404;2023-03-01 20:46:35
15;-3,790669;37,770096;555,024;2023-03-01 20:46:44
15;-3,790786;37,770258;555,008;2023-03-01 20:46:54
15;-3,790963;37,770524;554,66;2023-03-01 20:47:05
15;-3,791103;37,770685;554,496;2023-03-01 20:47:14
15;-3,791188;37,770912;554,679;2023-03-01 20:47:22
15;-3,791362;37,771117;555,062;2023-03-01 20:47:32
15;-3,791511;37,771218;556,69;2023-03-01 20:47:41
15;-3,791669;37,771411;557,608;2023-03-01 20:47:51
15;-3,791746;37,771535;558,03;2023-03-01 20:47:57
15;-3,791854;37,771624;558,419;2023-03-01 20:48:02
15;-3,791979;37,77175;559,091;2023-03-01 20:48:09
15;-3,792243;37,771985;559,63;2023-03-01 20:48:25
15;-3,792369;37,772139;560,057;2023-03-01 20:48:34
15;-3,792535;37,772296;560,465;2023-03-01 20:48:44
15;-3,792856;37,772588;560,841;2023-03-01 20:49:03
15;-3,792932;37,772771;560,263;2023-03-01 20:49:13
15;-3,793005;37,772958;560,099;2023-03-01 20:49:21
15;-3,793113;37,77319;560,082;2023-03-01 20:49:30
15;-3,793319;37,773426;559,435;2023-03-01 20:49:43
15;-3,793485;37,773555;559,651;2023-03-01 20:49:50
15;-3,79359;37,773656;559,401;2023-03-01 20:49:56
15;-3,79369;37,773768;559,211;2023-03-01 20:50:01
15;-3,793884;37,773951;558,668;2023-03-01 20:50:11
15;-3,794037;37,774118;558,427;2023-03-01 20:50:20
15;-3,794405;37,774511;557,429;2023-03-01 20:50:40
15;-3,794603;37,774571;556,42;2023-03-01 20:50:49
15;-3,794986;37,774795;557,074;2023-03-01 20:51:07
15;-3,795146;37,77486;556,692;2023-03-01 20:51:14
15;-3,795459;37,774958;555,815;2023-03-01 20:51:26
15;-3,795843;37,775071;554,465;2023-03-01 20:51:39
15;-3,796094;37,775157;553,014;2023-03-01 20:51:47
15;-3,796362;37,775216;552,459;2023-03-01 20:51:57
15;-3,796677;37,775299;550,63;2023-03-01 20:52:09
15;-3,796921;37,775373;549,666;2023-03-01 20:52:17
15;-3,797268;37,775475;548,226;2023-03-01 20:52:29
15;-3,797726;37,775631;546,624;2023-03-01 20:52:46
15;-3,797995;37,77571;545,279;2023-03-01 20:52:56
15;-3,798215;37,775748;544,418;2023-03-01 20:53:05
15;-3,798486;37,775782;543,016;2023-03-01 20:53:13
15;-3,798714;37,775742;542,691;2023-03-01 20:53:20
15;-3,798929;37,775674;542,679;2023-03-01 20:53:26
15;-3,799265;37,775594;542,242;2023-03-01 20:53:36
15;-3,799724;37,775561;542,008;2023-03-01 20:53:51
15;-3,799949;37,77557;542,072;2023-03-01 20:53:58
15;-3,800159;37,775625;541,461;2023-03-01 20:54:05
15;-3,800371;37,775724;541,223;2023-03-01 20:54:13
15;-3,800595;37,775845;540,874;2023-03-01 20:54:24
15;-3,800822;37,776014;540,459;2023-03-01 20:54:34
15;-3,800986;37,776186;540,065;2023-03-01 20:54:42
15;-3,801162;37,776469;539,433;2023-03-01 20:54:55
15;-3,801244;37,776728;537,87;2023-03-01 20:55:06
15;-3,801279;37,776862;536,629;2023-03-01 20:55:12
15;-3,801275;37,776952;536,231;2023-03-01 20:55:17
15;-3,800911;37,776968;535,21;2023-03-01 20:55:29
15;-3,800648;37,776911;535,077;2023-03-01 20:55:38
15;-3,800308;37,776871;534,229;2023-03-01 20:55:48
15;-3,799997;37,776811;532,466;2023-03-01 20:55:58
15;-3,799626;37,776748;530,279;2023-03-01 20:56:10
15;-3,79933;37,776701;530,014;2023-03-01 20:56:20
15;-3,799054;37,776656;529,87;2023-03-01 20:56:30
15;-3,798786;37,776637;529,808;2023-03-01 20:56:40
15;-3,798782;37,77682;529,637;2023-03-01 20:56:50
15;-3,798591;37,776933;528,426;2023-03-01 20:57:00
15;-3,798305;37,776869;528,029;2023-03-01 20:57:10
15;-3,79803;37,776846;527,257;2023-03-01 20:57:20
15;-3,797706;37,776755;526,808;2023-03-01 20:57:28
15;-3,797402;37,776817;526,491;2023-03-01 20:57:38
15;-3,797181;37,77678;526,069;2023-03-01 20:57:46
15;-3,796974;37,77674;526,094;2023-03-01 20:57:53
15;-3,796757;37,776717;526,022;2023-03-01 20:58:00
15;-3,796469;37,776669;525,645;2023-03-01 20:58:10
15;-3,796224;37,776619;525,094;2023-03-01 20:58:19
15;-3,795964;37,776563;524,422;2023-03-01 20:58:27
15;-3,79567;37,776507;524,292;2023-03-01 20:58:39
15;-3,795414;37,776447;524,091;2023-03-01 20:58:49
15;-3,795131;37,776336;524,449;2023-03-01 20:58:59
15;-3,794895;37,776237;524,094;2023-03-01 20:59:04
15;-3,794715;37,776425;523,699;2023-03-01 20:59:13
15;-3,794727;37,776612;522,865;2023-03-01 20:59:19
15;-3,79431;37,776774;519,423;2023-03-01 20:59:42
15;-3,794182;37,77674;519,099;2023-03-01 20:59:47
15;-3,793972;37,776755;518,674;2023-03-01 20:59:56
15;-3,793678;37,776818;517,819;2023-03-01 21:00:06
15;-3,793501;37,776852;517,675;2023-03-01 21:00:12
15;-3,793124;37,776816;517,265;2023-03-01 21:00:25
15;-3,792964;37,776806;516,408;2023-03-01 21:00:32
15;-3,792648;37,776716;516,033;2023-03-01 21:00:43
15;-3,792392;37,776701;515,845;2023-03-01 21:00:50
15;-3,792061;37,776707;515,896;2023-03-01 21:00:59
15;-3,791557;37,776905;513,215;2023-03-01 21:01:15
15;-3,791555;37,777126;508,815;2023-03-01 21:01:33
15;-3,791721;37,777163;509,261;2023-03-01 21:01:41
15;-3,791895;37,777182;509,896;2023-03-01 21:01:46
15;-3,792107;37,777195;510,264;2023-03-01 21:01:53
15;-3,792248;37,77725;510,691;2023-03-01 21:01:59
15;-3,792555;37,777326;510,855;2023-03-01 21:02:11
15;-3,792824;37,777388;511,017;2023-03-01 21:02:21
15;-3,793078;37,777434;511,438;2023-03-01 21:02:29
15;-3,793241;37,777454;511,687;2023-03-01 21:02:35
15;-3,793565;37,777452;512,495;2023-03-01 21:02:46
15;-3,793864;37,777477;512,678;2023-03-01 21:02:57
15;-3,794114;37,777546;513,411;2023-03-01 21:03:05
15;-3,794337;37,777566;513,468;2023-03-01 21:03:12
15;-3,794597;37,777586;513,414;2023-03-01 21:03:21
15;-3,79484;37,777602;513,808;2023-03-01 21:03:29
15;-3,795074;37,777593;514,078;2023-03-01 21:03:38
15;-3,795316;37,77763;514,48;2023-03-01 21:03:47
15;-3,795575;37,777648;514,831;2023-03-01 21:03:55
15;-3,795874;37,777695;515,666;2023-03-01 21:04:05
15;-3,796034;37,777722;515,872;2023-03-01 21:04:11
15;-3,796391;37,777785;516,608;2023-03-01 21:04:24
15;-3,796748;37,777728;516,875;2023-03-01 21:04:35
15;-3,796955;37,77772;517,031;2023-03-01 21:04:43
15;-3,797258;37,77779;518,074;2023-03-01 21:04:55
15;-3,797521;37,777819;518,897;2023-03-01 21:05:05
15;-3,797686;37,777832;519,275;2023-03-01 21:05:11
15;-3,797797;37,777858;519,628;2023-03-01 21:05:16
15;-3,798037;37,777872;520,02;2023-03-01 21:05:24
15;-3,798229;37,7779;520,208;2023-03-01 21:05:31
15;-3,798395;37,77792;520,89;2023-03-01 21:05:37
15;-3,798595;37,777957;521,641;2023-03-01 21:05:46
15;-3,798831;37,77797;521,817;2023-03-01 21:05:54
15;-3,79903;37,777986;522,462;2023-03-01 21:06:01
15;-3,799543;37,778018;523,868;2023-03-01 21:06:20
15;-3,799806;37,778014;523,808;2023-03-01 21:06:30
15;-3,800006;37,778033;524,449;2023-03-01 21:06:37
15;-3,800296;37,778081;525,04;2023-03-01 21:06:47
15;-3,800538;37,778123;525,456;2023-03-01 21:06:56
15;-3,800823;37,778124;526,279;2023-03-01 21:07:06
15;-3,801013;37,778099;526,646;2023-03-01 21:07:13
15;-3,801341;37,778026;527,284;2023-03-01 21:07:24
15;-3,801664;37,778037;528,408;2023-03-01 21:07:36
15;-3,801921;37,778029;528,841;2023-03-01 21:07:45
15;-3,802123;37,778073;529,492;2023-03-01 21:07:52
15;-3,802423;37,778114;530,281;2023-03-01 21:08:02
15;-3,802669;37,778149;530,688;2023-03-01 21:08:10
15;-3,803001;37,77817;531,883;2023-03-01 21:08:22
15;-3,803288;37,778203;533,008;2023-03-01 21:08:32
15;-3,803572;37,778293;534,018;2023-03-01 21:08:42
15;-3,803954;37,778324;535,061;2023-03-01 21:08:55
16;-3,803717;37,778299;542,864;2023-03-01 20:03:55
16;-3,803409;37,778269;542,281;2023-03-01 20:04:04
16;-3,803006;37,778238;541,21;2023-03-01 20:04:18
16;-3,802587;37,778171;540,441;2023-03-01 20:04:30
16;-3,802349;37,778161;540,288;2023-03-01 20:04:36
16;-3,802171;37,778187;539,664;2023-03-01 20:04:41
16;-3,801401;37,778135;537,682;2023-03-01 20:05:00
16;-3,800686;37,777996;536,853;2023-03-01 20:05:16
16;-3,799757;37,777903;534,891;2023-03-01 20:05:41
16;-3,799492;37,77787;534,636;2023-03-01 20:05:47
16;-3,799183;37,777841;534,618;2023-03-01 20:05:53
16;-3,798779;37,777776;533,025;2023-03-01 20:06:02
16;-3,798393;37,777771;532,448;2023-03-01 20:06:12
16;-3,797247;37,777673;530,296;2023-03-01 20:06:36
16;-3,796899;37,777672;530,263;2023-03-01 20:06:44
16;-3,796643;37,777651;529,238;2023-03-01 20:06:50
16;-3,796124;37,777606;528,035;2023-03-01 20:07:03
16;-3,795814;37,777594;527,208;2023-03-01 20:07:10
16;-3,795548;37,777546;526,886;2023-03-01 20:07:16
16;-3,795261;37,77753;526,467;2023-03-01 20:07:23
16;-3,794998;37,777496;526,483;2023-03-01 20:07:29
16;-3,794759;37,777437;526,498;2023-03-01 20:07:34
16;-3,793626;37,777334;525,089;2023-03-01 20:07:59
16;-3,793329;37,777287;524,67;2023-03-01 20:08:06
16;-3,793099;37,777261;524,298;2023-03-01 20:08:12
16;-3,792735;37,777201;523,872;2023-03-01 20:08:22
16;-3,79239;37,777158;523,608;2023-03-01 20:08:30
16;-3,791632;37,777069;520,687;2023-03-01 20:08:46
16;-3,79098;37,77709;515,814;2023-03-01 20:09:03
16;-3,790706;37,777022;515,208;2023-03-01 20:09:18
16;-3,790084;37,777243;515,277;2023-03-01 20:09:35
16;-3,788175;37,777456;518,819;2023-03-01 20:10:07
16;-3,787899;37,77753;517,677;2023-03-01 20:10:14
16;-3,787578;37,777643;516,82;2023-03-01 20:10:22
16;-3,787087;37,77782;515,273;2023-03-01 20:10:34
16;-3,786775;37,77793;514,682;2023-03-01 20:10:42
16;-3,786337;37,778066;513,019;2023-03-01 20:10:53
16;-3,785654;37,778307;511,247;2023-03-01 20:11:10
16;-3,785428;37,778394;510,811;2023-03-01 20:11:16
16;-3,785248;37,778058;511,062;2023-03-01 20:11:31
16;-3,785315;37,777755;512,468;2023-03-01 20:11:42
16;-3,785336;37,777566;513,816;2023-03-01 20:11:49
16;-3,785539;37,776994;517,211;2023-03-01 20:12:09
16;-3,78555;37,776852;518,219;2023-03-01 20:12:14
16;-3,785542;37,776656;519,232;2023-03-01 20:12:20
16;-3,785542;37,776482;520,667;2023-03-01 20:12:26
16;-3,785557;37,776308;521,619;2023-03-01 20:12:32
16;-3,785713;37,775869;524,869;2023-03-01 20:12:50
16;-3,785795;37,775072;530,225;2023-03-01 20:13:21
16;-3,785827;37,774677;531,808;2023-03-01 20:13:32
16;-3,785851;37,774505;532,844;2023-03-01 20:13:40
16;-3,785768;37,773824;536,895;2023-03-01 20:14:02
16;-3,78585;37,773575;537,623;2023-03-01 20:14:09
16;-3,785904;37,773422;538,208;2023-03-01 20:14:14
16;-3,785944;37,773276;539,451;2023-03-01 20:14:20
16;-3,785978;37,773193;540,219;2023-03-01 20:14:26
16;-3,786067;37,772746;542,424;2023-03-01 20:14:39
16;-3,786128;37,772384;544,655;2023-03-01 20:14:52
16;-3,786376;37,771934;548,42;2023-03-01 20:15:17
16;-3,786365;37,771734;549,008;2023-03-01 20:15:23
16;-3,78639;37,771186;551,865;2023-03-01 20:15:40
16;-3,786459;37,771033;552,468;2023-03-01 20:15:46
16;-3,786498;37,770319;557,28;2023-03-01 20:16:17
16;-3,786554;37,76957;562,669;2023-03-01 20:16:49
16;-3,786565;37,76936;563,685;2023-03-01 20:17:02
16;-3,786164;37,769128;564,481;2023-03-01 20:17:14
16;-3,785937;37,769072;564,062;2023-03-01 20:17:21
16;-3,785748;37,769023;563,888;2023-03-01 20:17:26
16;-3,785508;37,768937;563,043;2023-03-01 20:17:32
16;-3,78457;37,768627;558,261;2023-03-01 20:17:54
16;-3,784052;37,76851;556,052;2023-03-01 20:18:05
16;-3,783115;37,768406;552,071;2023-03-01 20:18:31
16;-3,78301;37,768232;552,069;2023-03-01 20:18:37
16;-3,782943;37,76801;551,812;2023-03-01 20:18:44
16;-3,783225;37,767829;553,619;2023-03-01 20:18:54
16;-3,783362;37,767823;555,008;2023-03-01 20:18:59
16;-3,783687;37,767712;556,844;2023-03-01 20:19:12
16;-3,783747;37,767571;557,052;2023-03-01 20:19:17
16;-3,784512;37,766906;560,479;2023-03-01 20:19:58
16;-3,784579;37,766156;556,091;2023-03-01 20:20:18
16;-3,784972;37,765528;551,695;2023-03-01 20:20:39
16;-3,785433;37,764774;549,624;2023-03-01 20:21:05
16;-3,785806;37,764237;552,009;2023-03-01 20:21:24
16;-3,786485;37,763843;555,287;2023-03-01 20:21:45
16;-3,786721;37,763746;555,687;2023-03-01 20:21:52
16;-3,786955;37,763696;556,042;2023-03-01 20:21:58
16;-3,787449;37,763656;557,062;2023-03-01 20:22:11
16;-3,78776;37,763668;557,013;2023-03-01 20:22:20
16;-3,787941;37,763718;557,411;2023-03-01 20:22:25
16;-3,78836;37,763695;558,605;2023-03-01 20:22:37
16;-3,788582;37,763578;558,808;2023-03-01 20:22:44
16;-3,788699;37,763432;559,08;2023-03-01 20:22:50
16;-3,788774;37,763232;558,849;2023-03-01 20:22:56
16;-3,78897;37,762888;558,43;2023-03-01 20:23:08
16;-3,788973;37,762773;558,457;2023-03-01 20:23:13
16;-3,788948;37,762532;558,227;2023-03-01 20:23:22
16;-3,790458;37,762116;563,058;2023-03-01 20:24:03
16;-3,792035;37,762139;573,261;2023-03-01 20:24:48
16;-3,792436;37,762138;575,475;2023-03-01 20:25:00
16;-3,792734;37,762132;577,483;2023-03-01 20:25:09
16;-3,792902;37,762134;578,648;2023-03-01 20:25:14
16;-3,793266;37,762132;581,069;2023-03-01 20:25:25
16;-3,793476;37,76211;582,207;2023-03-01 20:25:31
16;-3,794149;37,762145;587,098;2023-03-01 20:25:53
16;-3,794299;37,76213;588,045;2023-03-01 20:25:58
16;-3,794799;37,762125;591,408;2023-03-01 20:26:14
16;-3,795129;37,762556;596,066;2023-03-01 20:26:43
16;-3,795082;37,762742;596,229;2023-03-01 20:26:49
16;-3,794936;37,76296;595,608;2023-03-01 20:26:56
16;-3,794673;37,76302;595,288;2023-03-01 20:27:02
16;-3,794446;37,76304;595,43;2023-03-01 20:27:07
16;-3,794125;37,763012;595,241;2023-03-01 20:27:14
16;-3,793739;37,762971;594,452;2023-03-01 20:27:23
16;-3,793479;37,762959;593,891;2023-03-01 20:27:29
16;-3,79316;37,763;592,819;2023-03-01 20:27:37
16;-3,792208;37,763191;588,069;2023-03-01 20:28:01
16;-3,792016;37,763332;586,818;2023-03-01 20:28:07
16;-3,791859;37,763528;585,817;2023-03-01 20:28:14
16;-3,791753;37,763727;585,424;2023-03-01 20:28:20
16;-3,791625;37,763904;584,853;2023-03-01 20:28:26
16;-3,791477;37,76409;584,441;2023-03-01 20:28:33
16;-3,790668;37,764738;582,014;2023-03-01 20:29:04
16;-3,790745;37,764921;582,243;2023-03-01 20:29:11
16;-3,790582;37,765226;581,846;2023-03-01 20:29:21
16;-3,790361;37,765268;581,664;2023-03-01 20:29:26
16;-3,790114;37,765327;580,831;2023-03-01 20:29:32
16;-3,789044;37,766031;572,425;2023-03-01 20:30:04
16;-3,78883;37,766192;570,855;2023-03-01 20:30:11
16;-3,788149;37,766747;567,496;2023-03-01 20:30:33
16;-3,787786;37,766957;566,095;2023-03-01 20:30:44
16;-3,787565;37,767303;563,043;2023-03-01 20:31:00
16;-3,787349;37,768671;557,05;2023-03-01 20:31:40
16;-3,787069;37,768608;556,421;2023-03-01 20:31:52
16;-3,788296;37,768842;551,699;2023-03-01 20:32:30
16;-3,789818;37,769295;553,86;2023-03-01 20:33:02
16;-3,79013;37,769439;555,823;2023-03-01 20:33:14
16;-3,790334;37,769531;556,211;2023-03-01 20:33:20
16;-3,790507;37,769682;556,258;2023-03-01 20:33:25
16;-3,790641;37,769848;555,869;2023-03-01 20:33:33
16;-3,790593;37,769944;555,404;2023-03-01 20:33:38
16;-3,790669;37,770096;555,024;2023-03-01 20:33:44
16;-3,790786;37,770258;555,008;2023-03-01 20:33:51
16;-3,791103;37,770685;554,496;2023-03-01 20:34:05
16;-3,791188;37,770912;554,679;2023-03-01 20:34:11
16;-3,791362;37,771117;555,062;2023-03-01 20:34:18
16;-3,791669;37,771411;557,608;2023-03-01 20:34:31
16;-3,791979;37,77175;559,091;2023-03-01 20:34:44
16;-3,792243;37,771985;559,63;2023-03-01 20:34:55
16;-3,792369;37,772139;560,057;2023-03-01 20:35:01
16;-3,792856;37,772588;560,841;2023-03-01 20:35:21
16;-3,792932;37,772771;560,263;2023-03-01 20:35:28
16;-3,793005;37,772958;560,099;2023-03-01 20:35:34
16;-3,793113;37,77319;560,082;2023-03-01 20:35:40
16;-3,793319;37,773426;559,435;2023-03-01 20:35:49
16;-3,793485;37,773555;559,651;2023-03-01 20:35:54
16;-3,793884;37,773951;558,668;2023-03-01 20:36:09
16;-3,794037;37,774118;558,427;2023-03-01 20:36:15
16;-3,794986;37,774795;557,074;2023-03-01 20:36:48
16;-3,795459;37,774958;555,815;2023-03-01 20:37:01
16;-3,796362;37,775216;552,459;2023-03-01 20:37:23
16;-3,796677;37,775299;550,63;2023-03-01 20:37:31
16;-3,796921;37,775373;549,666;2023-03-01 20:37:37
16;-3,797268;37,775475;548,226;2023-03-01 20:37:45
16;-3,797726;37,775631;546,624;2023-03-01 20:37:58
16;-3,797995;37,77571;545,279;2023-03-01 20:38:05
16;-3,798215;37,775748;544,418;2023-03-01 20:38:11
16;-3,798486;37,775782;543,016;2023-03-01 20:38:17
16;-3,798714;37,775742;542,691;2023-03-01 20:38:22
16;-3,799265;37,775594;542,242;2023-03-01 20:38:33
16;-3,799724;37,775561;542,008;2023-03-01 20:38:43
16;-3,799949;37,77557;542,072;2023-03-01 20:38:48
16;-3,800159;37,775625;541,461;2023-03-01 20:38:53
16;-3,800371;37,775724;541,223;2023-03-01 20:38:59
16;-3,800595;37,775845;540,874;2023-03-01 20:39:06
16;-3,800822;37,776014;540,459;2023-03-01 20:39:13
16;-3,800986;37,776186;540,065;2023-03-01 20:39:19
16;-3,801162;37,776469;539,433;2023-03-01 20:39:28
16;-3,801244;37,776728;537,87;2023-03-01 20:39:36
16;-3,800911;37,776968;535,21;2023-03-01 20:39:52
16;-3,800648;37,776911;535,077;2023-03-01 20:39:58
16;-3,79933;37,776701;530,014;2023-03-01 20:40:27
16;-3,799054;37,776656;529,87;2023-03-01 20:40:34
16;-3,798786;37,776637;529,808;2023-03-01 20:40:41
16;-3,798305;37,776869;528,029;2023-03-01 20:41:02
16;-3,79803;37,776846;527,257;2023-03-01 20:41:09
16;-3,797706;37,776755;526,808;2023-03-01 20:41:15
16;-3,797402;37,776817;526,491;2023-03-01 20:41:22
16;-3,796974;37,77674;526,094;2023-03-01 20:41:32
16;-3,796757;37,776717;526,022;2023-03-01 20:41:37
16;-3,796469;37,776669;525,645;2023-03-01 20:41:44
16;-3,796224;37,776619;525,094;2023-03-01 20:41:50
16;-3,795964;37,776563;524,422;2023-03-01 20:41:56
16;-3,79567;37,776507;524,292;2023-03-01 20:42:04
16;-3,795414;37,776447;524,091;2023-03-01 20:42:11
16;-3,79431;37,776774;519,423;2023-03-01 20:42:48
16;-3,793972;37,776755;518,674;2023-03-01 20:42:58
16;-3,793678;37,776818;517,819;2023-03-01 20:43:05
16;-3,793124;37,776816;517,265;2023-03-01 20:43:18
16;-3,792648;37,776716;516,033;2023-03-01 20:43:31
16;-3,792392;37,776701;515,845;2023-03-01 20:43:36
16;-3,792061;37,776707;515,896;2023-03-01 20:43:42
16;-3,791721;37,777163;509,261;2023-03-01 20:44:11
16;-3,792107;37,777195;510,264;2023-03-01 20:44:20
16;-3,792555;37,777326;510,855;2023-03-01 20:44:32
16;-3,792824;37,777388;511,017;2023-03-01 20:44:39
16;-3,793078;37,777434;511,438;2023-03-01 20:44:45
16;-3,793565;37,777452;512,495;2023-03-01 20:44:57
16;-3,793864;37,777477;512,678;2023-03-01 20:45:04
16;-3,794114;37,777546;513,411;2023-03-01 20:45:10
16;-3,794597;37,777586;513,414;2023-03-01 20:45:21
16;-3,79484;37,777602;513,808;2023-03-01 20:45:27
16;-3,795074;37,777593;514,078;2023-03-01 20:45:33
16;-3,795316;37,77763;514,48;2023-03-01 20:45:39
16;-3,795575;37,777648;514,831;2023-03-01 20:45:45
16;-3,795874;37,777695;515,666;2023-03-01 20:45:52
16;-3,796391;37,777785;516,608;2023-03-01 20:46:05
16;-3,796748;37,777728;516,875;2023-03-01 20:46:13
16;-3,796955;37,77772;517,031;2023-03-01 20:46:18
16;-3,797258;37,77779;518,074;2023-03-01 20:46:27
16;-3,797521;37,777819;518,897;2023-03-01 20:46:34
16;-3,798037;37,777872;520,02;2023-03-01 20:46:47
16;-3,798229;37,7779;520,208;2023-03-01 20:46:52
16;-3,798831;37,77797;521,817;2023-03-01 20:47:08
